movie_name,review_anger,review_fear,review_sadness,review_joy,review_disgust,review_surprise,review_trust,review_anticipation,summary_anger,summary_fear,summary_sadness,summary_joy,summary_disgust,summary_surprise,summary_trust,summary_anticipation,combined_anger,combined_fear,combined_sadness,combined_joy,combined_disgust,combined_surprise,combined_trust,combined_anticipation
bruce almighty,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
bruce springsteens letter to you,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0
bruised,8.0,5.0,2.0,3.0,0.0,3.0,2.0,4.0,8.0,5.0,2.0,3.0,0.0,3.0,2.0,4.0,8.0,5.0,2.0,3.0,0.0,3.0,2.0,4.0
bruiser,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0
bruno,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
bubba hotep,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0
bubble,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
bubble boy,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
bubot niyar,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0
buck rogers in the 25th century,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
bucky larson born to be a star,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0
buddy boy,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
buena vista social club,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
buena vista social club adios,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
buffalo 66,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
buffalo bill and the indians or sitting bulls history lesson,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0
buffalo boys,5.0,10.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,10.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,10.0,5.0,3.0,4.0,5.0,5.0,4.0
buffalo girls,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
buffalo soldiers,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
buffalo â66,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
buffaloed,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0
buffy the vampire slayer,2.0,4.0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,4.0,2.0
bug,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
bugs,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0
bugsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bugsy malone,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
bukowski born into this,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bulgarian lovers,1.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0
bull,4.5,6.0,5.0,2.5,2.0,2.0,4.0,5.0,4.5,6.0,5.0,2.5,2.0,2.0,4.0,5.0,4.5,6.0,5.0,2.5,2.0,2.0,4.0,5.0
bull durham,0.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0
bullet head,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
bullet to the head,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0
bullet train,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.36363636363636365,3.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.4727272727272729,1.3636363636363638,1.3636363636363638,0.21818181818181817,0.6727272727272727,0.1636363636363636,0.1636363636363636,1.4181818181818184
bulletproof,4.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0
bulletproof monk,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0
bullhead,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
bullitt,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
bully,2.5,3.0,2.5,2.5,1.5,2.0,4.5,2.5,2.5,3.0,2.5,2.5,1.5,2.0,4.5,2.5,2.5,3.0,2.5,2.5,1.5,2.0,4.5,2.5
bully coward victim the story of roy cohn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bulworth,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
bumblebee,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0
burden,1.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0
burial,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
buried,3.0,4.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,2.0
burke and hare,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0
burlesque,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0
burma vj reporter i et lukket land,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0
burn after reading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burn country,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
burning,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.3,1.1,0.0,0.4,0.3,1.1,0.3,0.7
burning blue,1.0,3.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,7.0,1.0
burning bush,4.0,8.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,8.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,8.0,4.0,1.0,2.0,2.0,4.0,2.0
burning cane,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0
burning man the burning sensation,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
burning sands,1.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0
burnt,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0
burnt money,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
burying the ex,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
burzynski,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
bus 174,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0
bushs brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
busters mal heart,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
bustin loose,2.0,3.0,2.0,5.0,0.0,2.0,7.0,3.0,2.0,3.0,2.0,5.0,0.0,2.0,7.0,3.0,2.0,3.0,2.0,5.0,0.0,2.0,7.0,3.0
but im a cheerleader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.8,0.0
but iâm a cheerleader,0.4,0.2,0.2,1.4,0.6,0.8,1.8,0.8,0.4,0.2,0.2,1.4,0.6,0.8,1.8,0.8,0.4,0.2,0.2,1.4,0.6,0.8,1.8000000000000003,0.8
butch cassidy and the sundance kid,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
butt boy,0.0,3.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,5.0
butter,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0
butterfield 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butterfly kiss,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
butterfly tongues,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
buybust,5.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,7.0,2.0,2.0,2.0,3.0,2.0,2.0
buñuel in the labyrinth of the turtles,4.0,5.0,3.0,6.0,1.0,3.0,3.0,7.0,4.0,5.0,3.0,6.0,1.0,3.0,3.0,7.0,4.0,5.0,3.0,6.0,1.0,3.0,3.0,7.0
by hook or by crook,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
by sidney lumet,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
by the grace of god,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0
by the sea,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0
byzantium,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0
cabaret,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
cabin boy,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0
cabin fever,0.5,2.5,1.0,0.0,1.5,1.0,1.5,0.0,0.5,2.5,1.0,0.0,1.5,1.0,1.5,0.0,0.5,2.5,1.0,0.0,1.5,1.0,1.5,0.0
cabin fever patient zero,1.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0
cachorro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caché hidden,1.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0
caddyshack,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
caddyshack ii,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
cadence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cadillac man,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0
cadillac records,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
caesar must die,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
café de flore,1.0,1.0,1.0,9.0,0.0,4.0,3.0,8.0,1.0,1.0,1.0,9.0,0.0,4.0,3.0,8.0,1.0,1.0,1.0,9.0,0.0,4.0,3.0,8.0
café lumière,0.0,0.0,3.0,6.0,0.0,2.0,7.0,4.0,0.0,0.0,3.0,6.0,0.0,2.0,7.0,4.0,0.0,0.0,3.0,6.0,0.0,2.0,7.0,4.0
cairo conspiracy,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0
cairo time,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
calendar girls,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0
calibre,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
california solo,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
california split,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
call jane,1.0,2.0,0.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,7.0,0.0,0.0,5.0,3.0
call me by your name,0.4,0.6,0.4,0.2,0.6,0.2,0.8,0.4,0.0,0.0,2.0,10.0,0.0,4.0,10.0,7.0,0.24,0.36,1.04,4.12,0.36,1.7200000000000002,4.48,3.04
call me kuchu,6.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0,6.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0,6.0,7.0,2.0,0.0,2.0,3.0,1.0,3.0
call me lucky,1.0,4.0,3.0,5.0,1.0,2.0,6.0,4.0,1.0,4.0,3.0,5.0,1.0,2.0,6.0,4.0,1.0,4.0,3.0,5.0,1.0,2.0,6.0,4.0
callas forever,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0
calle 54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
calm with horses the shadow of violence,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0
calvary,1.0,1.0,1.0,4.0,0.0,1.0,7.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,7.0,3.0
cam,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
cam2cam,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0
camera obscura,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
cameraman the life and work of jack cardiff,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
cameraperson,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
camille claudel 1915,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
camp,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0
camp xray,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
campfire,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
can mr smith get to washington anymore,0.0,1.0,0.0,1.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,4.0
can you bring it bill t jones and dman in the waters,4.0,5.0,6.0,7.0,0.0,5.0,1.0,9.0,4.0,5.0,6.0,7.0,0.0,5.0,1.0,9.0,4.0,5.0,6.0,7.0,0.0,5.0,1.0,9.0
can you ever forgive me,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0
candy,5.0,4.0,2.0,7.0,2.0,4.0,2.0,8.0,5.0,4.0,2.0,7.0,2.0,4.0,2.0,8.0,5.0,4.0,2.0,7.0,2.0,4.0,2.0,8.0
candyman,0.75,1.0,0.5,0.5,0.25,0.5,0.25,1.5,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.85,1.8000000000000003,1.1,0.3,0.55,1.1,0.15,0.8999999999999999
candyman farewell to the flesh,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
caniba,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
cannery row,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0
cannonball run ii,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
cant buy me love,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
cant hardly wait,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
cant stand losing you surviving the police,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0
canvas,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0
cape fear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cape of good hope,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0
capernaum,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
capital,3.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0
capital in the twentyfirst century,0.0,2.0,0.0,5.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,4.0,5.0
